a,m,d,h,temp,hum,precip,viento
2016,7,9,12,13.97,77.88,0.0,4.98
2016,7,9,13,14.17,78.31,0.0,3.83
2016,7,9,14,14.15,79.31,0.0,3.19
2016,7,9,15,14.03,82.06,0.0,2.65
2016,7,9,16,13.5,84.44,0.0,2.57
2016,7,9,17,13.14,85.0,0.0,2.85
2016,7,9,18,12.98,85.94,0.0,3.15
2016,7,9,19,12.79,87.44,0.0,3.57
2016,7,9,20,12.5,89.69,0.0,4.04
2016,7,9,21,12.14,92.25,0.0,4.43
2016,7,9,22,11.8,94.5,0.0,4.41
2016,7,9,23,11.55,96.12,0.0,4.08
2016,7,10,0,11.37,97.12,0.0,3.84
2016,7,10,1,11.43,96.44,0.0,3.61
2016,7,10,2,11.38,96.44,0.0,3.56
2016,7,10,3,11.36,96.25,0.0,3.7
2016,7,10,4,11.33,95.81,0.0,3.51
2016,7,10,5,11.3,95.31,0.0,3.18
2016,7,10,6,11.36,94.62,0.0,2.9
2016,7,10,7,11.53,93.75,0.0,2.58
2016,7,10,8,11.94,91.56,0.0,1.92
2016,7,10,9,12.59,88.06,0.0,1.07
2016,7,10,10,13.47,83.5,0.0,0.39
2016,7,10,11,14.26,77.06,0.0,0.15
2016,7,10,12,14.62,74.44,0.0,0.2
2016,7,10,13,14.79,73.0,0.0,0.25
2016,7,10,14,14.78,72.81,0.0,0.5
2016,7,10,15,14.44,76.38,0.0,1.09
2016,7,10,16,13.76,83.25,0.0,1.59
2016,7,10,17,13.3,86.12,0.0,2.06
2016,7,10,18,13.03,87.69,0.0,2.45
2016,7,10,19,12.83,88.44,0.0,3.04
2016,7,10,20,12.67,88.69,0.0,3.8
2016,7,10,21,12.54,88.94,0.0,4.25
2016,7,10,22,12.39,89.69,0.0,4.4
2016,7,10,23,12.2,90.69,0.0,4.61
2016,7,11,0,12.01,92.12,0.0,4.73
2016,7,11,1,11.82,93.62,0.0,4.55
2016,7,11,2,11.62,94.88,0.0,4.22
2016,7,11,3,11.46,96.06,0.0,3.88
2016,7,11,4,11.37,96.62,0.0,3.79
2016,7,11,5,11.37,96.69,0.0,3.96
2016,7,11,6,11.38,96.62,0.0,4.11
2016,7,11,7,11.52,95.94,0.0,4.15
2016,7,11,8,11.87,94.38,0.02,4.73
2016,7,11,9,12.12,93.75,0.01,6.07
2016,7,11,10,12.46,92.44,0.0,6.5
2016,7,11,11,12.93,90.5,0.0,6.38
2016,7,11,12,13.58,87.81,0.01,5.11
2016,7,11,13,14.04,86.69,0.02,3.63
2016,7,11,14,14.32,85.94,0.02,2.94
2016,7,11,15,14.48,85.75,0.04,2.27
2016,7,11,16,14.15,87.62,0.07,1.75
2016,7,11,17,14.3,85.5,0.17,1.0
2016,7,11,18,14.23,85.69,0.3,0.28
2016,7,11,19,13.75,89.69,0.68,1.02
2016,7,11,20,13.37,93.12,0.86,1.8
2016,7,11,21,13.33,93.88,1.32,2.93
2016,7,11,22,13.33,94.56,0.72,6.05
2016,7,11,23,13.04,94.56,0.19,7.77
2016,7,12,0,12.4,93.75,0.13,8.5
2016,7,12,1,11.8,93.31,0.11,8.62
2016,7,12,2,11.21,92.06,0.12,9.16
2016,7,12,3,10.44,92.44,0.13,9.48
2016,7,12,4,9.75,93.44,0.11,9.3
2016,7,12,5,9.36,93.75,0.06,9.16
2016,7,12,6,9.06,94.19,0.05,9.02
2016,7,12,7,9.01,93.69,0.04,8.69
2016,7,12,8,9.12,92.88,0.0,8.5
2016,7,12,9,9.46,90.69,0.0,8.72
2016,7,12,10,10.4,84.88,0.0,8.7
2016,7,12,11,11.73,77.5,0.0,8.23
2016,7,12,12,13.15,69.19,0.0,8.02
2016,7,12,13,13.9,64.88,0.0,7.72
2016,7,12,14,14.12,63.31,0.0,7.37
2016,7,12,15,13.97,64.69,0.0,6.55
2016,7,12,16,13.19,69.44,0.0,5.61
2016,7,12,17,12.44,72.38,0.0,5.65
2016,7,12,18,11.92,74.69,0.0,5.47
2016,7,12,19,11.51,77.12,0.0,5.65
2016,7,12,20,11.08,79.38,0.0,5.52
2016,7,12,21,10.57,81.88,0.0,5.41
2016,7,12,22,10.07,84.5,0.0,5.34
2016,7,12,23,9.65,86.5,0.0,4.96
2016,7,13,0,9.35,88.31,0.0,4.68
2016,7,13,1,9.12,90.06,0.0,4.71
2016,7,13,2,8.96,91.31,0.0,4.83
2016,7,13,3,9.06,90.62,0.0,4.67
2016,7,13,4,9.07,90.19,0.0,4.05
2016,7,13,5,8.94,90.44,0.0,3.06
2016,7,13,6,8.97,89.81,0.0,2.12
2016,7,13,7,9.27,88.0,0.0,1.68
2016,7,13,8,9.72,86.56,0.0,1.67
2016,7,13,9,10.17,85.0,0.0,1.77
2016,7,13,10,10.8,83.62,0.0,1.79
2016,7,13,11,12.17,74.75,0.0,2.87
2016,7,13,12,13.28,64.69,0.0,3.33
2016,7,13,13,13.57,63.38,0.0,3.62
2016,7,13,14,13.6,64.38,0.0,4.01
2016,7,13,15,13.37,67.81,0.0,4.15
2016,7,13,16,12.65,73.75,0.0,4.49
2016,7,13,17,12.09,77.31,0.0,5.33
2016,7,13,18,11.86,79.69,0.0,6.11
2016,7,13,19,11.59,82.0,0.0,6.58
2016,7,13,20,11.26,85.62,0.0,6.62
2016,7,13,21,10.9,89.31,0.0,6.51
2016,7,13,22,10.62,91.88,0.0,6.29
2016,7,13,23,10.48,92.31,0.0,6.34
2016,7,14,0,10.32,91.44,0.0,6.59
2016,7,14,1,10.15,91.12,0.0,6.69
2016,7,14,2,9.89,91.06,0.0,6.29
2016,7,14,3,9.49,91.44,0.0,5.61
2016,7,14,4,9.08,92.19,0.0,4.98
2016,7,14,5,8.92,92.06,0.0,4.85
2016,7,14,6,8.89,91.88,0.0,5.14
2016,7,14,7,9.18,91.12,0.0,5.81
2016,7,14,8,9.87,89.12,0.0,6.66
2016,7,14,9,10.72,85.0,0.0,7.1
2016,7,14,10,11.62,79.69,0.0,7.22
2016,7,14,11,12.19,75.81,0.0,6.8
2016,7,14,12,12.45,73.75,0.02,6.37
2016,7,14,13,12.51,73.62,0.03,6.17
2016,7,14,14,12.47,75.06,0.06,5.72
2016,7,14,15,12.35,79.06,0.1,5.17
2016,7,14,16,12.24,83.88,0.4,5.13
2016,7,14,17,12.19,88.12,1.28,5.57
2016,7,14,18,12.06,91.31,1.21,5.83
2016,7,14,19,11.91,93.0,0.3,6.11
2016,7,14,20,11.75,93.81,0.09,6.07
2016,7,14,21,11.58,93.81,0.12,6.55
2016,7,14,22,11.33,93.88,0.19,6.93
2016,7,14,23,11.12,93.44,0.3,7.22
2016,7,15,0,10.9,93.31,0.38,7.39
2016,7,15,1,10.73,93.38,0.38,7.35
2016,7,15,2,10.61,93.38,0.35,7.19
2016,7,15,3,10.55,92.75,0.33,6.99
2016,7,15,4,10.51,91.94,0.27,6.51
2016,7,15,5,10.39,91.44,0.25,6.03
2016,7,15,6,10.26,91.06,0.23,5.94
2016,7,15,7,10.2,90.5,0.15,5.81
2016,7,15,8,10.3,89.12,0.0,5.51
2016,7,15,9,10.66,86.88,0.0,5.15
2016,7,15,10,11.29,83.0,0.0,4.91
2016,7,15,11,11.95,78.88,0.0,4.75
2016,7,15,12,12.49,74.75,0.0,4.47
2016,7,15,13,12.87,71.38,0.0,4.08
2016,7,15,14,13.05,69.38,0.0,3.67
2016,7,15,15,13.03,68.31,0.0,3.7
2016,7,15,16,12.44,70.25,0.0,4.21
2016,7,15,17,11.87,69.75,0.0,5.25
2016,7,15,18,11.42,70.69,0.0,6.23
2016,7,15,19,10.97,73.62,0.0,7.77
2016,7,15,20,10.25,76.31,0.0,9.09
2016,7,15,21,9.12,80.0,0.0,8.89
2016,7,15,22,8.25,83.12,0.0,8.88
2016,7,15,23,7.7,85.88,0.0,9.27
2016,7,16,0,7.36,88.5,0.0,9.59
2016,7,16,1,7.08,90.88,0.0,9.92
2016,7,16,2,6.89,93.56,0.0,10.11
2016,7,16,3,6.86,95.0,0.0,10.05
2016,7,16,4,6.95,94.31,0.0,10.07
2016,7,16,5,6.99,93.69,0.0,10.05
2016,7,16,6,7.12,92.81,0.0,10.29
2016,7,16,7,7.54,90.5,0.0,10.36
2016,7,16,8,7.96,87.75,0.0,10.63
2016,7,16,9,8.17,86.06,0.0,10.57
2016,7,16,10,8.41,84.12,0.0,10.28
2016,7,16,11,8.9,79.94,0.0,9.98
2016,7,16,12,9.33,76.31,0.0,9.7
2016,7,16,13,9.8,73.69,0.0,9.64
2016,7,16,14,10.08,71.94,0.0,9.61
2016,7,16,15,9.98,71.25,0.0,9.91
2016,7,16,16,9.48,71.81,0.0,9.96
2016,7,16,17,8.97,72.56,0.0,9.63
2016,7,16,18,8.55,73.75,0.0,9.39
2016,7,16,19,8.13,75.44,0.0,9.33
2016,7,16,20,7.65,78.25,0.0,9.03
2016,7,16,21,7.3,80.31,0.0,8.98
2016,7,16,22,6.98,81.69,0.0,8.83
2016,7,16,23,6.4,83.38,0.0,8.99
2016,7,17,0,5.91,84.38,0.0,9.1
2016,7,17,1,5.62,84.75,0.0,9.13
2016,7,17,2,5.34,87.0,0.0,8.6
2016,7,17,3,5.13,88.81,0.0,8.28
2016,7,17,4,4.99,90.31,0.0,8.36
2016,7,17,5,5.11,90.44,0.0,7.98
2016,7,17,6,5.22,90.62,0.0,7.43
2016,7,17,7,5.57,89.81,0.0,8.22
2016,7,17,8,5.99,87.56,0.0,7.61
2016,7,17,9,6.46,86.06,0.0,7.39
2016,7,17,10,7.37,82.56,0.0,6.86
2016,7,17,11,8.31,78.69,0.0,6.19
2016,7,17,12,9.08,75.75,0.0,5.55
2016,7,17,13,9.74,73.44,0.0,5.12
2016,7,17,14,10.26,71.81,0.0,4.92
2016,7,17,15,10.57,71.31,0.0,4.76
2016,7,17,16,10.33,74.44,0.0,4.24
2016,7,17,17,9.94,76.5,0.0,4.16
2016,7,17,18,9.73,78.06,0.0,4.12
2016,7,17,19,9.6,79.12,0.0,4.07
2016,7,17,20,9.51,80.06,0.0,4.05
2016,7,17,21,9.33,80.94,0.0,3.99
2016,7,17,22,9.2,80.38,0.0,3.75
2016,7,17,23,9.19,78.25,0.0,3.09
2016,7,18,0,9.22,75.44,0.0,2.23
2016,7,18,1,9.13,74.19,0.0,1.91
2016,7,18,2,8.9,75.62,0.0,2.42
2016,7,18,3,8.58,78.38,0.0,3.05
2016,7,18,4,8.31,80.69,0.0,3.53
2016,7,18,5,7.94,83.06,0.0,4.0
2016,7,18,6,7.87,83.88,0.0,4.24
2016,7,18,7,8.23,82.19,0.0,4.21
2016,7,18,8,8.86,79.44,0.0,4.13
2016,7,18,9,8.97,79.19,0.0,4.16
2016,7,18,10,9.12,79.12,0.0,4.18
2016,7,18,11,9.4,76.69,0.0,3.69
2016,7,18,12,9.37,75.88,0.0,3.33
2016,7,18,13,9.39,75.0,0.0,3.2
2016,7,18,14,9.55,73.69,0.0,3.24
2016,7,18,15,9.7,72.38,0.0,3.4
2016,7,18,16,9.6,73.38,0.0,3.44
2016,7,18,17,9.4,72.75,0.0,3.65
2016,7,18,18,9.37,71.62,0.0,3.81
2016,7,18,19,9.26,71.25,0.0,3.89
2016,7,18,20,9.05,71.12,0.0,3.77
2016,7,18,21,8.82,71.0,0.0,3.57
2016,7,18,22,8.67,71.06,0.0,3.42
2016,7,18,23,8.54,70.88,0.0,3.23
2016,7,19,0,8.43,70.56,0.0,2.93
2016,7,19,1,8.34,70.44,0.0,2.72
2016,7,19,2,8.23,70.56,0.0,2.7
2016,7,19,3,8.08,71.31,0.0,2.87
2016,7,19,4,7.87,72.75,0.0,3.25
2016,7,19,5,7.69,74.56,0.0,3.79
2016,7,19,6,7.49,76.31,0.0,4.22
2016,7,19,7,7.7,76.62,0.0,4.36
2016,7,19,8,8.45,73.62,0.0,4.56
2016,7,19,9,8.91,71.12,0.0,4.57
2016,7,19,10,9.27,69.25,0.0,4.44
2016,7,19,11,9.62,67.69,0.0,4.2
2016,7,19,12,9.92,65.75,0.0,3.65
2016,7,19,13,10.15,64.0,0.0,3.19
2016,7,19,14,10.3,63.38,0.0,3.28
2016,7,19,15,10.31,64.38,0.0,3.69
2016,7,19,16,9.82,69.31,0.0,3.69
2016,7,19,17,9.29,72.31,0.0,3.8
2016,7,19,18,9.05,74.56,0.0,3.81
2016,7,19,19,8.83,76.81,0.0,3.97
2016,7,19,20,8.58,79.25,0.0,4.39
2016,7,19,21,8.33,81.38,0.0,4.79
2016,7,19,22,8.1,82.5,0.0,4.87
2016,7,19,23,7.96,82.88,0.0,4.86
2016,7,20,0,7.94,82.69,0.0,4.66
2016,7,20,1,7.8,82.62,0.0,4.21
2016,7,20,2,7.74,81.56,0.0,3.54
2016,7,20,3,7.72,80.38,0.0,2.91
2016,7,20,4,7.64,80.0,0.0,2.61
2016,7,20,5,7.56,80.31,0.0,2.58
2016,7,20,6,7.36,82.06,0.0,2.92
2016,7,20,7,7.46,82.44,0.0,3.19
2016,7,20,8,8.15,79.75,0.0,3.15
2016,7,20,9,8.72,76.5,0.0,3.34
2016,7,20,10,9.11,74.81,0.0,3.35
2016,7,20,11,9.44,73.06,0.0,3.14
2016,7,20,12,9.68,71.44,0.0,2.78
2016,7,20,13,9.88,70.31,0.0,2.77
2016,7,20,14,9.98,69.75,0.0,2.89
2016,7,20,15,9.93,69.88,0.0,2.97
2016,7,20,16,9.6,73.62,0.0,2.97
2016,7,20,17,9.21,75.12,0.0,3.3
2016,7,20,18,9.08,76.0,0.0,3.34
2016,7,20,19,9.03,76.38,0.0,3.05
2016,7,20,20,8.95,76.81,0.0,2.9
2016,7,20,21,8.88,77.62,0.0,2.91
2016,7,20,22,8.73,79.38,0.0,3.15
2016,7,20,23,8.51,81.69,0.0,3.42
2016,7,21,0,8.3,83.44,0.0,3.58
2016,7,21,1,8.21,84.0,0.0,3.53
2016,7,21,2,8.15,84.19,0.0,3.57
2016,7,21,3,8.03,83.88,0.0,3.48
2016,7,21,4,7.83,83.62,0.0,3.16
2016,7,21,5,7.71,82.62,0.0,2.76
2016,7,21,6,7.63,81.62,0.0,2.37
2016,7,21,7,7.71,80.31,0.0,2.22
2016,7,21,8,8.19,78.12,0.0,2.19
2016,7,21,9,8.63,75.81,0.0,2.08
2016,7,21,10,9.21,73.5,0.0,1.93
2016,7,21,11,9.83,70.62,0.0,1.82
2016,7,21,12,10.38,67.94,0.0,2.0
2016,7,21,13,10.62,66.81,0.0,2.47
2016,7,21,14,10.76,65.62,0.0,2.52
2016,7,21,15,10.87,65.88,0.0,2.39
2016,7,21,16,10.77,67.31,0.0,2.18
2016,7,21,17,10.9,65.69,0.0,2.22
2016,7,21,18,11.07,66.0,0.0,2.46
2016,7,21,19,11.05,68.38,0.0,2.77
2016,7,21,20,10.88,72.0,0.0,3.08
2016,7,21,21,10.67,75.81,0.0,3.45
2016,7,21,22,10.33,79.94,0.0,3.83
2016,7,21,23,9.84,84.19,0.0,3.98
2016,7,22,0,9.34,87.94,0.0,3.7
2016,7,22,1,8.93,90.12,0.0,3.26
2016,7,22,2,8.75,87.88,0.0,3.07
2016,7,22,3,8.45,88.38,0.0,3.15
2016,7,22,4,8.16,90.25,0.0,3.46
2016,7,22,5,8.09,91.12,0.0,3.76
2016,7,22,6,8.05,91.75,0.0,3.95
2016,7,22,7,8.25,91.19,0.0,3.88
2016,7,22,8,8.87,88.5,0.0,3.76
2016,7,22,9,9.44,85.94,0.0,3.23
2016,7,22,10,10.49,81.06,0.0,3.05
2016,7,22,11,11.4,77.25,0.0,3.06
2016,7,22,12,12.23,72.88,0.0,3.27
2016,7,22,13,12.69,71.69,0.0,3.46
2016,7,22,14,12.83,73.25,0.0,3.52
2016,7,22,15,12.8,76.75,0.0,3.1
2016,7,22,16,12.3,81.62,0.0,2.5
2016,7,22,17,11.87,82.5,0.0,2.48
2016,7,22,18,11.65,83.25,0.0,2.63
2016,7,22,19,11.4,82.81,0.0,3.55
2016,7,22,20,11.07,84.06,0.0,4.73
2016,7,22,21,10.61,88.5,0.0,5.26
2016,7,22,22,10.18,93.06,0.0,5.46
2016,7,22,23,9.85,96.62,0.0,5.53
2016,7,23,0,9.73,97.69,0.0,5.61
2016,7,23,1,9.66,97.69,0.0,5.63
2016,7,23,2,9.63,97.38,0.0,5.63
2016,7,23,3,9.55,97.25,0.0,5.6
2016,7,23,4,9.37,97.62,0.0,5.31
2016,7,23,5,9.4,96.62,0.0,4.94
2016,7,23,6,9.48,95.19,0.0,4.65
2016,7,23,7,9.72,93.06,0.0,4.54
2016,7,23,8,10.18,90.25,0.0,4.42
2016,7,23,9,10.73,86.94,0.0,4.47
2016,7,23,10,11.41,83.44,0.0,4.34
2016,7,23,11,11.93,81.88,0.0,3.93
2016,7,23,12,12.36,81.38,0.0,3.35
2016,7,23,13,12.8,82.19,0.0,2.54
2016,7,23,14,13.17,80.75,0.0,2.1
2016,7,23,15,13.37,78.94,0.0,1.8
2016,7,23,16,13.0,80.12,0.0,1.53
2016,7,23,17,12.84,78.69,0.0,1.42
2016,7,23,18,12.65,80.69,0.0,1.62
2016,7,23,19,12.3,83.94,0.0,2.02
2016,7,23,20,11.94,86.19,0.0,2.47
2016,7,23,21,11.57,87.19,0.0,3.51
2016,7,23,22,11.09,89.0,0.0,5.01
2016,7,23,23,10.43,93.69,0.0,5.76
2016,7,24,0,9.82,97.19,0.0,6.17
2016,7,24,1,9.44,97.5,0.0,6.33
2016,7,24,2,9.12,96.0,0.0,6.45
2016,7,24,3,8.9,94.19,0.0,6.51
2016,7,24,4,8.73,93.75,0.0,6.75
2016,7,24,5,8.51,95.31,0.0,6.97
2016,7,24,6,8.44,96.12,0.0,7.09
2016,7,24,7,8.83,94.0,0.0,7.43
2016,7,24,8,9.34,91.44,0.0,7.54
2016,7,24,9,9.95,87.75,0.0,7.45
2016,7,24,10,10.69,82.88,0.0,7.43
2016,7,24,11,10.9,80.69,0.0,7.55
2016,7,24,12,11.05,79.19,0.0,7.83
2016,7,24,13,11.08,78.38,0.0,8.24
2016,7,24,14,11.01,77.94,0.0,8.61
2016,7,24,15,10.61,79.06,0.0,8.82
2016,7,24,16,10.01,81.88,0.0,8.75
2016,7,24,17,9.62,84.06,0.0,8.67
2016,7,24,18,9.65,84.31,0.0,8.75
2016,7,24,19,9.78,84.94,0.0,8.96
2016,7,24,20,9.75,85.62,0.0,9.24
2016,7,24,21,9.62,86.5,0.0,9.34
2016,7,24,22,9.51,87.38,0.0,9.48
2016,7,24,23,9.37,88.56,0.0,9.33
2016,7,25,0,9.23,89.56,0.0,9.23
2016,7,25,1,9.09,90.69,0.0,9.28
2016,7,25,2,9.05,91.94,0.0,9.42
2016,7,25,3,9.18,92.38,0.0,9.53
2016,7,25,4,9.36,92.38,0.0,9.52
2016,7,25,5,9.62,92.0,0.0,9.65
2016,7,25,6,9.74,92.81,0.0,10.04
2016,7,25,7,9.99,92.75,0.01,9.63
2016,7,25,8,10.52,91.56,1.66,8.74
2016,7,25,9,10.94,91.12,1.83,10.11
2016,7,25,10,11.2,91.31,1.34,11.12
2016,7,25,11,11.37,91.94,1.56,11.21
2016,7,25,12,11.48,92.5,1.7,10.09
2016,7,25,13,11.74,92.56,1.44,8.45
2016,7,25,14,11.83,92.12,0.95,11.59
2016,7,25,15,11.78,93.31,1.15,11.47
2016,7,25,16,11.66,93.88,1.16,9.26
2016,7,25,17,11.33,94.19,0.72,11.36
2016,7,25,18,11.15,94.38,0.54,11.01
2016,7,25,19,11.09,94.44,0.41,11.19
2016,7,25,20,11.09,94.12,0.59,10.28
2016,7,25,21,11.16,92.75,1.7,10.03
2016,7,25,22,11.12,93.5,2.2,8.91
2016,7,25,23,11.03,93.56,0.51,8.16
2016,7,26,0,10.83,93.69,0.14,7.24
2016,7,26,1,10.53,93.56,0.12,6.4
2016,7,26,2,10.24,93.0,0.09,6.75
2016,7,26,3,9.95,92.69,0.08,7.93
2016,7,26,4,9.7,92.56,0.07,8.87
2016,7,26,5,9.51,92.44,0.04,9.16
2016,7,26,6,9.35,92.0,0.02,9.23
2016,7,26,7,9.25,91.5,0.01,9.53
2016,7,26,8,9.2,90.94,0.09,10.0
2016,7,26,9,9.37,90.06,0.15,10.6
2016,7,26,10,9.83,88.06,0.36,11.39
2016,7,26,11,10.08,87.0,0.98,12.16
2016,7,26,12,10.16,86.5,1.54,13.08
2016,7,26,13,10.08,86.81,1.64,13.79
2016,7,26,14,9.93,88.0,1.37,13.95
2016,7,26,15,9.87,88.88,1.07,13.82
2016,7,26,16,9.82,88.88,0.67,13.53
2016,7,26,17,9.77,88.81,0.29,13.12
2016,7,26,18,9.76,88.5,0.08,12.71
2016,7,26,19,9.69,88.56,0.01,12.22
2016,7,26,20,9.48,89.12,0.0,11.51
2016,7,26,21,9.26,88.94,0.0,11.05
2016,7,26,22,9.01,88.25,0.0,10.74
2016,7,26,23,8.65,88.5,0.0,10.35
2016,7,27,0,8.37,88.75,0.0,9.88
2016,7,27,1,8.09,89.56,0.01,9.13
2016,7,27,2,7.82,90.69,0.02,8.22
2016,7,27,3,7.45,92.56,0.02,7.65
2016,7,27,4,7.02,94.75,0.03,7.29
2016,7,27,5,6.96,95.0,0.02,7.06
2016,7,27,6,6.88,94.69,0.02,6.82
2016,7,27,7,6.87,93.88,0.02,6.55
2016,7,27,8,7.22,91.0,0.0,6.44
2016,7,27,9,7.8,86.56,0.0,5.85
2016,7,27,10,8.55,80.94,0.0,5.36
2016,7,27,11,9.15,76.81,0.0,5.03
2016,7,27,12,9.53,73.75,0.0,4.55
2016,7,27,13,9.84,71.12,0.0,4.15
2016,7,27,14,10.12,69.25,0.0,3.98
2016,7,27,15,10.16,68.5,0.0,3.7
2016,7,27,16,9.9,71.44,0.0,3.28
2016,7,27,17,9.69,72.44,0.0,3.04
2016,7,27,18,9.58,72.44,0.0,2.72
2016,7,27,19,9.49,72.25,0.0,2.32
2016,7,27,20,9.37,71.38,0.0,1.88
2016,7,27,21,9.22,71.44,0.0,1.69
2016,7,27,22,9.03,72.75,0.0,1.83
2016,7,27,23,8.78,75.19,0.0,2.24
2016,7,28,0,8.45,78.25,0.0,2.74
2016,7,28,1,8.16,80.94,0.0,3.04
2016,7,28,2,7.89,83.38,0.0,3.22
2016,7,28,3,7.68,85.25,0.0,3.25
2016,7,28,4,7.64,86.0,0.0,3.18
2016,7,28,5,7.76,85.94,0.0,3.2
2016,7,28,6,8.0,85.12,0.0,3.27
2016,7,28,7,8.58,83.06,0.0,3.31
2016,7,28,8,9.43,79.06,0.0,3.71
2016,7,28,9,9.94,76.0,0.0,4.35
2016,7,28,10,10.4,73.81,0.0,4.72
2016,7,28,11,10.75,71.81,0.0,4.69
2016,7,28,12,10.92,70.44,0.0,4.62
2016,7,28,13,11.06,68.88,0.0,4.63
2016,7,28,14,11.12,67.81,0.0,4.74
2016,7,28,15,11.03,68.19,0.0,5.13
2016,7,28,16,10.55,72.19,0.0,4.83
2016,7,28,17,9.96,76.38,0.0,5.46
2016,7,28,18,9.8,79.75,0.0,5.91
2016,7,28,19,9.67,83.25,0.0,6.07
2016,7,28,20,9.58,85.62,0.0,5.8
2016,7,28,21,9.43,87.62,0.0,5.7
2016,7,28,22,9.19,89.25,0.0,5.73
2016,7,28,23,8.87,90.75,0.0,5.8
2016,7,29,0,8.65,91.38,0.0,5.97
2016,7,29,1,8.54,90.88,0.0,6.12
2016,7,29,2,8.3,90.69,0.0,6.04
2016,7,29,3,8.11,90.38,0.0,5.91
2016,7,29,4,8.07,89.81,0.0,5.79
2016,7,29,5,8.02,89.81,0.0,5.8
2016,7,29,6,8.0,90.44,0.0,5.95
2016,7,29,7,8.15,90.56,0.0,6.05
2016,7,29,8,8.52,90.12,0.0,6.06
2016,7,29,9,9.08,88.75,0.0,5.69
2016,7,29,10,10.25,83.12,0.0,5.57
2016,7,29,11,11.39,76.94,0.0,5.03
2016,7,29,12,12.05,73.81,0.0,4.13
2016,7,29,13,12.4,75.81,0.0,2.87
2016,7,29,14,12.55,77.94,0.0,2.35
2016,7,29,15,12.63,78.44,0.0,2.45
2016,7,29,16,12.21,82.69,0.0,2.56
2016,7,29,17,11.67,84.31,0.0,3.27
2016,7,29,18,11.54,85.75,0.0,3.8
2016,7,29,19,11.26,87.5,0.0,4.19
2016,7,29,20,10.87,89.38,0.0,4.38
2016,7,29,21,10.45,91.38,0.0,4.38
2016,7,29,22,10.06,93.94,0.0,4.14
2016,7,29,23,9.71,96.62,0.0,3.97
2016,7,30,0,9.47,98.38,0.0,3.82
2016,7,30,1,9.3,98.75,0.0,3.76
2016,7,30,2,9.15,98.88,0.0,3.79
2016,7,30,3,9.07,98.75,0.0,3.87
2016,7,30,4,9.18,97.94,0.0,3.92
2016,7,30,5,9.48,96.69,0.0,3.94
2016,7,30,6,9.67,96.44,0.0,4.04
2016,7,30,7,10.05,94.75,0.0,3.55
2016,7,30,8,10.66,92.06,0.0,2.83
2016,7,30,9,11.48,89.19,0.0,1.97
2016,7,30,10,12.35,89.12,0.0,1.44
2016,7,30,11,13.09,85.62,0.0,1.74
2016,7,30,12,13.76,82.31,0.0,1.99
2016,7,30,13,14.26,80.0,0.0,2.13
2016,7,30,14,14.64,78.31,0.0,2.26
2016,7,30,15,14.7,78.88,0.0,2.44
2016,7,30,16,13.94,84.44,0.0,2.81
2016,7,30,17,13.2,87.0,0.0,3.37
2016,7,30,18,13.02,88.56,0.0,3.59
2016,7,30,19,13.12,89.25,0.0,3.65
2016,7,30,20,13.27,90.25,0.0,3.55
2016,7,30,21,13.23,92.44,0.0,3.44
2016,7,30,22,13.02,94.88,0.03,3.2
2016,7,30,23,12.87,96.19,0.07,2.62
2016,7,31,0,12.89,96.5,0.12,2.03
2016,7,31,1,12.9,96.5,0.11,1.73
2016,7,31,2,12.83,96.62,0.03,1.65
2016,7,31,3,12.66,96.88,0.03,1.81
2016,7,31,4,12.51,96.94,0.02,2.26
2016,7,31,5,12.44,96.88,0.01,2.59
2016,7,31,6,12.43,96.56,0.01,2.45
2016,7,31,7,12.64,95.75,0.03,2.49
2016,7,31,8,12.8,94.88,0.11,2.57
2016,7,31,9,12.95,94.5,0.09,2.67
2016,7,31,10,13.17,93.81,0.09,2.99
2016,7,31,11,13.33,93.31,0.62,3.47
2016,7,31,12,13.37,93.25,0.97,3.99
2016,7,31,13,13.31,93.38,1.26,4.46
2016,7,31,14,13.19,93.94,0.9,4.74
2016,7,31,15,13.05,94.5,0.86,4.98
2016,7,31,16,12.94,94.81,0.86,5.3
2016,7,31,17,12.75,95.5,0.62,5.16
2016,7,31,18,12.59,95.5,0.5,5.37
2016,7,31,19,12.4,95.31,0.13,5.96
2016,7,31,20,12.17,94.62,0.04,6.61
2016,7,31,21,11.73,95.25,0.02,6.78
2016,7,31,22,11.41,94.88,0.02,6.78
2016,7,31,23,11.19,94.56,0.01,6.65
2016,8,1,0,10.9,94.75,0.01,6.75
2016,8,1,1,10.55,93.19,0.0,7.15
2016,8,1,2,10.03,92.25,0.0,7.28
2016,8,1,3,9.4,92.81,0.0,7.14
2016,8,1,4,8.87,94.88,0.0,6.89
2016,8,1,5,8.6,96.5,0.0,6.59
2016,8,1,6,8.67,96.25,0.01,6.42
2016,8,1,7,9.01,94.88,0.01,6.33
2016,8,1,8,9.52,92.75,0.0,6.56
2016,8,1,9,10.08,90.5,0.0,6.55
2016,8,1,10,10.83,86.81,0.0,6.45
2016,8,1,11,11.51,83.19,0.0,6.26
2016,8,1,12,12.09,79.56,0.0,5.9
2016,8,1,13,12.56,76.88,0.0,5.41
2016,8,1,14,12.83,76.31,0.0,4.8
2016,8,1,15,12.85,77.31,0.0,4.23
2016,8,1,16,12.45,81.12,0.0,3.48
2016,8,1,17,11.85,82.69,0.0,3.66
2016,8,1,18,11.61,83.5,0.0,4.08
